key,score,red_flag,n_families,families,sources,title,year,authors,venue,doi,arxiv,openalex,zbmath,msc,cited_by,abstract
10.1016/j.engstruct.2018.02.024,0,False,1,C,openalex,Seismic fragility analysis with artificial neural networks: Application to nuclear power plant equipment,2018,Zhiyi Wang; Nicola Pedroni; Irmela Zentner; Enrico Zio,Engineering Structures,10.1016/j.engstruct.2018.02.024,,https://openalex.org/W2789135478,,,164,
10.1016/0022-1236(67)90030-4,0,False,1,D,openalex,Potential theory on Hilbert space,1967,Leonard Gross,Journal of Functional Analysis,10.1016/0022-1236(67)90030-4,,https://openalex.org/W2032741283,,,385,
10.1016/j.jmaa.2004.06.031,0,False,1,D,openalex,Linear polarization constants of Hilbert spaces,2004,Αλέξανδρος Παππάς; Szilárd Gy. Révész,Journal of Mathematical Analysis and Applications,10.1016/j.jmaa.2004.06.031,,https://openalex.org/W2126728953,,,20,
10.1090/memo/0781,0,False,1,D,openalex,Anisotropic Hardy spaces and wavelets,2003,Marcin Bownik,Memoirs of the American Mathematical Society,10.1090/memo/0781,,https://openalex.org/W1996068735,,,214,"In this paper, motivated in part by the role of discrete groups of dilations in wavelet theory, we introduce and investigate the anisotropic Hardy spaces associ-ated with very general discrete groups of dilations. This formulation includes the classical isotropic Hardy space theory of Fefferman and Stein and parabolic Hardy space theory of Calderón and Torchinsky. Given a dilation A, that is an n × n matrix all of whose eigenvalues λ satisfy |λ |> 1, define the radial maximal function M0ϕf(x): = sup k∈Z |(f ∗ ϕk)(x)|, where ϕk(x) = | detA|−kϕ(A−kx). Here ϕ is any test function in the Schwartz class with ϕ 6 = 0. For 0 < p < ∞ we introduce the corresponding anisotropic Hardy space HpA as a space of tempered distributions f such that M0ϕf belongs to L"
10.1103/physrevlett.74.2694,0,False,1,D,openalex,Dynamical Ensembles in Nonequilibrium Statistical Mechanics,1995,Giovanni Gallavotti; E. G. D. Cohen,Physical Review Letters,10.1103/physrevlett.74.2694,,https://openalex.org/W2056080528,,,1720,"Ruelle's principle for turbulence leading to what is usually called the Sinai-Ruelle-Bowen (SRB) distribution is applied to the statistical mechanics of many particle systems in nonequilibrium stationary states. A specific prediction, obtained without the need to construct explicitly the SRB itself, is shown to be in agreement with a recent computer experiment on a strongly sheared fluid. This presents the first test of the principle on a many particle system far from equilibrium. A possible application to fluid mechanics is also discussed."
10.4064/-38-1-339-360,0,False,1,D,openalex,A survey of the Kreiss matrix theorem for power bounded families of matrices and its extensions,1997,John C. Strikwerda; Bruce A. Wade,Banach Center Publications,10.4064/-38-1-339-360,,https://openalex.org/W1165517209,,,40,"We survey results related to the Kreiss Matrix Theorem, especially examining extensions of this theorem to Banach space and Hilbert space. The survey includes recent and established results together with proofs of many of the interesting facts concerning"
10.1090/s0894-0347-99-00309-4,0,False,1,D,openalex,Multidimensional van der Corput and sublevel set estimates,1999,Anthony Carbery; Michael Christ; James Wright,Journal of the American Mathematical Society,10.1090/s0894-0347-99-00309-4,,https://openalex.org/W1602822892,,,161,"Van der Corput’s lemma gives an upper bound for one-dimensional oscillatory integrals that depends only on a lower bound for some derivative of the phase, not on any upper bound of any sort. We establish generalizations to higher dimensions, in which the only hypothesis is that a partial derivative of the phase is assumed bounded below by a positive constant. Analogous upper bounds for measures of sublevel sets are also obtained. The analysis, particularly for the sublevel set estimates, has a more combinatorial flavour than in the one-dimensional case."
10.1007/978-3-030-32353-0_7,0,False,1,D,openalex,Dyadic Harmonic Analysis and Weighted Inequalities: The Sparse Revolution,2019,María Cristina Pereyra,Applied and numerical harmonic analysis,10.1007/978-3-030-32353-0_7,,https://openalex.org/W2902764659,,,22,
10.4036/iis.2010.139,0,False,1,D,openalex,"Matrix Analysis: Matrix Monotone Functions, Matrix Means, and Majorization",2010,Fumio Hiai,Interdisciplinary Information Sciences,10.4036/iis.2010.139,,https://openalex.org/W2077741783,,,127,"These lecture notes are concerned with several topics in matrix analysis covering the Löwner and Kraus theory on matrix/operator monotone and convex functions, the Kubo–Ando theory on operator means, spectral variation and majorization, and means for matrices. Matrix norm inequalities related to majorization and means for matrices are also discussed."
10.1186/s13660-023-03047-4,0,False,1,D,openalex,Generalized Hyers–Ulam stability of ρ-functional inequalities,2023,Sundas Nawaz; Abdul Bariq; Afshan Batool; Ali Akgül,Journal of Inequalities and Applications,10.1186/s13660-023-03047-4,,https://openalex.org/W4387903006,,,5,"Abstract In our research work generalized Hyers-Ulam stability of the following functional inequalities is analyzed by using fixed point approach: $$\begin{aligned}& \biggl\Vert f(2x+y)+f(2x-y)-2f(x+y)-2f(x-y)-12f(x) \\& \quad {}-\rho \biggl(4f\biggl(x+\frac{y}{2}\biggr)+4\biggl(f\biggl(x- \frac{y}{2}\biggr)-f(x+y)-f(x-y)\biggr)-6f(x),r\biggr) \biggr\Vert \geq \frac{r}{r+\varphi (x, y)} \end{aligned}$$ ∥ f ( 2 x + y ) + f ( 2 x − y ) − 2 f ( x + y ) − 2 f ( x − y ) − 12 f ( x ) − ρ ( 4 f ( x + y 2 ) + 4 ( f ( x − y 2 ) − f ( x + y ) − f ( x − y ) ) − 6 f ( x ) , r ) ∥ ≥ r r + φ ( x , y ) and $$\begin{aligned}& \biggl\Vert f(2x+y)+f(2x-y)-4f(x+y)-4f(x-y)-24f(x)+6f(y) \\& \qquad {}-\rho \biggl(8f\biggl(x+\frac{y}{2}\biggr)+8\biggl(f\biggl(x- \frac{y}{2}\biggr)-2f(x+y)-2f(x-y)\biggr)-12f(x)+3f(y),r\biggr) \biggr\Vert \\& \quad \geq \frac{r}{r+\varphi (x, y)} \end{aligned}$$ ∥ f ( 2 x + y ) + f ( 2 x − y ) − 4 f ( x + y ) − 4 f ( x − y ) − 24 f ( x ) + 6 f ( y ) − ρ ( 8 f ( x + y 2 ) + 8 ( f ( x − y 2 ) − 2 f ("
10.4171/jems/100,0,False,1,D,openalex,Null structure and almost optimal local regularity for the Dirac-Klein-Gordon system,2007,Piero DʼAncona; Damiano Foschi; Sigmund Selberg,Journal of the European Mathematical Society,10.4171/jems/100,,https://openalex.org/W2001465794,,,101,"We prove almost optimal local well-posedness for the coupled Dirac-Klein-Gordon (DKG) system of equations in 1+3 dimensions. The proof relies on the null structure of the system, combined with bilinear spacetime estimates of Klainerman-Machedon type. It has been known for some time that the Klein-Gordon part of the system has a null structure; here we uncover an additional null structure in the Dirac equation, which cannot be seen directly, but appears after a duality argument."
generalizeddescentmethodsforasymmetricsystemsofequationsandvariationalinequalities,0,False,1,D,openalex,Generalized Descent Methods for Asymmetric Systems of Equations and Variational Inequalities,1985,Janice H. Hammond; Thomas L. Magnanti,DSpace@MIT (Massachusetts Institute of Technology),,,https://openalex.org/W1590836091,,,3,"We consider generalizations of the steepest descent algorithm for solving asymmetric systems of equations. We first show that if the system is linear and is defined by a matrix M, then the method converges if M2 is positive definite. We also establish easy to verify conditions on the matrix M that ensure that M is positive definite, and develop a scaling procedure that extends the class of matrices that satisfy the convergence conditions. In addition, we establish a local convergence result for nonlinear systems defined by uniformly monotone maps, and discuss a class of general descent methods. Finally, we show that a variant of the Frank-Wolfe method will solve a certain class of variational inequality problems. All of the methods that we consider reduce to standard nonlinear programming algorithms for equivalent optimization problems when the Jacobian of the underlying problem map is symmetric. We interpret the convergence conditions for the generalized steepest descent algorithms as restricting the degree of asymmetry of the problem map."
10.57262/die/1356060724,0,False,1,D,openalex,Local well-posedness of the generalized Korteweg-de Vries equation in spaces of analytic functions,2002,Zoran Grujić; Henrik Kalisch,Differential and Integral Equations,10.57262/die/1356060724,,https://openalex.org/W2244713963,,,62,Local well-posedness for the generalized KdV equation is obtained in a class of functions analytic on a strip around the real axis without shrinking the width of the strip in time. The proof relies on space-time estimates that previously have been used mainly for low-regularity spaces.
10.1090/s0002-9947-1989-0983869-1,0,False,1,D,openalex,Ergodic attractors,1989,Charles Pugh; Michael Shub,Transactions of the American Mathematical Society,10.1090/s0002-9947-1989-0983869-1,,https://openalex.org/W4250293939,,,125,"Using the graph transform method, we give a geometric treatment of Pesin’s invariant manifold theory. Beyond deriving the existence, uniqueness, and smoothness results by Fathi, Herman, and Yoccoz our method allows us to do four things: optimally conserve smoothness, deal with endomorphisms, prove absolute continuity of the Pesin laminations, and produce ergodic attractors."
10.4310/jdg/1214456482,0,False,1,D,openalex,Embedded surfaces and the structure of Donaldson's polynomial invariants,1995,P. B. Kronheimer; Tomasz Mrowka,Journal of Differential Geometry,10.4310/jdg/1214456482,,https://openalex.org/W1569557141,,,204,
anopenstringanalogueofviterbofunctoriality,0,False,1,D,openalex,An open String Analogue of Viterbo Functoriality,2009,Mohammed Abouzaid; Paul Seidel,DSpace@MIT (Massachusetts Institute of Technology),,,https://openalex.org/W3102579050,,,256,"Liouville domains are a special type of symplectic manifolds with boundary (they have an everywhere defined Liouville flow, pointing outwards along the boundary). Symplectic cohomology for Liouville domains was introduced by Cieliebak–Floer–Hofer–Wysocki and Viterbo. The latter constructed a restriction (or transfer) map associated to an embedding of one Liouville domain into another. In this preprint, we look at exact Lagrangian submanifolds with Legendrian boundary inside a Liouville domain. The analogue of symplectic cohomology for such submanifolds is called “wrapped Floer cohomology”. We construct an A[infinity symbol]–structure on the underlying wrapped Floer complex, and (under suitable assumptions) an A[infinity symbol]–homomorphism realizing the restriction to a Liouville subdomain. The construction of the A[infinity symbol]–structure relies on an implementation of homotopy direct limits, and involves some new moduli spaces which are solutions of generalized continuation map equations."
10.1017/fmp.2015.5,0,False,1,D,openalex,Modified scattering for the cubic Schrdinger equation on product spaces and applications,2015,Nikolay Tzvetkov; Zaher Hani; Benoit Pausader; Nicola Visciglia,HAL (Le Centre pour la Communication Scientifique Directe),10.1017/fmp.2015.5,,https://openalex.org/W2963594978,,,111,International audience
10.1090/s0894-0347-03-00445-4,0,False,1,D,openalex,Almost optimal local well-posedness for the (3+1)-dimensional Maxwell–Klein–Gordon equations,2003,Matei Machedon; Jacob Sterbenz,Journal of the American Mathematical Society,10.1090/s0894-0347-03-00445-4,,https://openalex.org/W1777148881,,,54,We prove that the evolution problem for the Maxwell–Klein– Gordon system is locally well posed when the initial data belong to the Sobolev space H 1 2 + ϵ H^{\frac {1}{2} + \epsilon } for any ϵ > 0 \epsilon > 0 . This is in spite of a complete failure of the standard model equations in the range 1 2 > s > 3 4 \frac {1}{2} > s > \frac {3}{4} . The device that enables us to obtain inductive estimates is a new null structure which involves cancellations between the elliptic and hyperbolic terms in the full equations.
10.1016/s0022-0396(02)00037-2,0,False,1,D,openalex,Averaging theorems for conservative systems and the weakly compressible Euler equations,2002,Guy Métivier; Steven Schochet,Journal of Differential Equations,10.1016/s0022-0396(02)00037-2,,https://openalex.org/W1988969484,,,63,
10.4310/jdg/1090349447,0,False,1,D,openalex,The Inverse Mean Curvature Flow and the Riemannian Penrose Inequality,2001,Gerhard Huisken; Tom Ilmanen,Journal of Differential Geometry,10.4310/jdg/1090349447,,https://openalex.org/W2122833107,,,769,"Let M be an asymptotically flat 3-manifold of nonnegative scalar curvature. The Riemannian Penrose Inequality states that the area of an outermost minimal surface N in M is bounded by the ADM mass m according to the formula |N| ≤ 16πm2. We develop a theory of weak solutions of the inverse mean curvature flow, and employ it to prove this inequality for each connected component of N using Geroch's monotonicity formula for the ADM mass. Our method also proves positivity of Bartnik's gravitational capacity by computing a positive lower bound for the mass purely in terms of local geometry."
10.1063/5.0007045,0,False,1,D,openalex,CP2K: An electronic structure and molecular dynamics software package - Quickstep: Efficient and accurate electronic structure calculations,2020,Thomas D. Kühne; Marcella Iannuzzi; Mauro Del Ben; Vladimir V. Rybkin; Patrick Seewald; Frederick Stein,The Journal of Chemical Physics,10.1063/5.0007045,,https://openalex.org/W3027308092,,,4430,"CP2K is an open source electronic structure and molecular dynamics software package to perform atomistic simulations of solid-state, liquid, molecular, and biological systems. It is especially aimed at massively parallel and linear-scaling electronic structure methods and state-of-the-art ab initio molecular dynamics simulations. Excellent performance for electronic structure calculations is achieved using novel algorithms implemented for modern high-performance computing systems. This review revisits the main capabilities of CP2K to perform efficient and accurate electronic structure simulations. The emphasis is put on density functional theory and multiple post-Hartree-Fock methods using the Gaussian and plane wave approach and its augmented all-electron extension."
10.1088/1126-6708/2008/05/012,0,False,1,D,openalex,Conformal collider physics: energy and charge correlations,2008,Diego M Hofman; Juan Maldacena,Journal of High Energy Physics,10.1088/1126-6708/2008/05/012,,https://openalex.org/W1970150431,,,681,
10.1038/ncomms6757,0,False,1,D,openalex,Steric engineering of metal-halide perovskites with tunable optical band gaps,2014,Marina R. Filip; Giles E. Eperon; Henry J. Snaith; Feliciano Giustino,Nature Communications,10.1038/ncomms6757,,https://openalex.org/W2013152100,,,1085,
10.1103/revmodphys.86.419,0,False,1,D,openalex,Bell nonlocality,2014,Nicolas Brunner; Daniel Cavalcanti; Stefano Pironio; Valerio Scarani; Stephanie Wehner,Reviews of Modern Physics,10.1103/revmodphys.86.419,,https://openalex.org/W4211058570,,,2683,"Bell's 1964 theorem, which states that the predictions of quantum theory cannot be accounted for by any local theory, represents one of the most profound developments in the foundations of physics. In the last two decades, Bell's theorem has been a central theme of research from a variety of perspectives, mainly motivated by quantum information science, where the nonlocality of quantum theory underpins many of the advantages afforded by a quantum processing of information. The focus of this review is to a large extent oriented by these later developments. The main concepts and tools which have been developed to describe and study the nonlocality of quantum theory and which have raised this topic to the status of a full subfield of quantum information science are reviewed."
10.4007/annals.2008.167.867,0,False,1,D,openalex,Mirror symmetry for weighted projective planes and their noncommutative deformations,2008,Denis Auroux; Ludmil Katzarkov; Dmitri Olegovich Orlov,Annals of Mathematics,10.4007/annals.2008.167.867,,https://openalex.org/W2016792663,,,183,for weighted projective planes and their noncommutative deformations
10.1201/9780203755082,0,False,1,D,openalex,Gauge Fields and Strings,2018,A. M. Polyakov,,10.1201/9780203755082,,https://openalex.org/W1984795402,,,1711,"Based on his own work, the author synthesizes the most promising approaches and ideals in field theory today. He presents such subjects as statistical mechanics, quantum field theory and their interrelation, continuous global symmetry, non-Abelian gauge fields, instantons and the quantam theory of loops, and quantum strings and random surfaces. This book is aimed at postgraduate students studying field theory and statistical mechanics, and for research workers in continuous global theory."
10.1103/revmodphys.94.015004,0,False,1,D,openalex,Noisy intermediate-scale quantum algorithms,2022,Kishor Bharti; Alba Cervera-Lierta; Thi Ha Kyaw; Tobias Haug; Sumner Alperin-Lea; Abhinav Anand,Reviews of Modern Physics,10.1103/revmodphys.94.015004,,https://openalex.org/W4213212652,,,1786,"Noisy quantum computers can in principle perform reliable quantum computations, but truly scalable systems require noise levels lower than are presently achieved. Still, moderate-complexity computations can be performed. This review discusses what is possible in this ``noisy intermediate scale'' quantum (NISQ) era. Topic areas include the simulation of many-body physics and chemistry, combinatorial optimization, and machine learning. It is evident that the NISQ era has produced new paradigms for programming that will be built upon as quantum computers are further perfected."
10.1090/s0002-9947-1969-0251664-4,0,False,1,D,openalex,Manifolds of negative curvature,1969,Richard L. Bishop; Barrett O’Neill,Transactions of the American Mathematical Society,10.1090/s0002-9947-1969-0251664-4,,https://openalex.org/W2062346296,,,1084,"IntroductionACm function/on a riemannian manifold M is convex provided its hessian (second covariant differential) is positive semidefinite, or equivalently if (/o <t)""5:0 for every geodesic a in M. We shall apply this notion in a variety of ways to the study of manifolds of negative or nonpositive curvature.Convexity has, of course, long been associated with negative curvature, but convex functions seem to have been used only locally or along curves.In the first part of this paper we give an abstract global treatment.Nonconstant convex functions exist only on manifolds of infinite volume (2.2); the first question about such a function on M (complete, A'á 0) is whether it has a critical point-necessarily an absolute minimum.If not, M is diffeomorphic to a product LxR1 (3.12).If so, much of the topology and geometry of M is determined by the minimum set C of/.This comes about as follows.Like any set {me M \ f(m)f¿a}, C is totally convex, that is, contains a geodesic segment a whenever it contains the endpoints of a.Let A he an arbitrary closed, totally convex set in M. In case A is a submanifold, it is totally geodesic and M is, via exponentiation, its normal bundle (3.1).This situation does not change greatly if A is not a submanifold (e.g., 3.4); A is always a topological manifold with boundary (possibly nonsmooth), whose interior is a locally totally geodesic submanifold.We describe a number of geometrically significant ways of constructing convex functions (4.1, 4.2, 4.8, 5.5, etc.); these show in particular that C may or may not be a submanifold.In the second part of the paper we define and study the mobility sequence of a nonpositive curvature manifold M. The basic fact is that the set P(M) of common zeroes of all Killing fields on M is a closed, totally convex submanifold (5.1).Thus M is a vector bundle over P(M), which is totally geodesic and hence again has K^O.The mobility sequence is then constructed by iteration: M^¡*P(M)■ ■ ■ -¡-Pk(M)=Q.It terminates wit"
10.1007/bf02392711,0,False,1,D,openalex,Currents in metric spaces,2000,Luigi Ambrosio; Bernd Kirchheim,Acta Mathematica,10.1007/bf02392711,,https://openalex.org/W2018294758,,,382,
10.1016/0024-3795(94)90341-7,0,False,1,D,openalex,Majorizations and inequalities in matrix theory,1994,T. Andô,Linear Algebra and its Applications,10.1016/0024-3795(94)90341-7,,https://openalex.org/W2058041395,,,123,
10.1017/s1446181112000077,0,False,1,D,openalex,QUASI-MONTE CARLO METHODS FOR HIGH-DIMENSIONAL INTEGRATION: THE STANDARD (WEIGHTED HILBERT SPACE) SETTING AND BEYOND,2011,Frances Y. Kuo; Ch. Schwab; Ian H. Sloan,The ANZIAM Journal,10.1017/s1446181112000077,,https://openalex.org/W2146736312,,,83,"Abstract This paper is a contemporary review of quasi-Monte Carlo (QMC) methods, that is, equal-weight rules for the approximate evaluation of high-dimensional integrals over the unit cube [0,1] s . It first introduces the by-now standard setting of weighted Hilbert spaces of functions with square-integrable mixed first derivatives, and then indicates alternative settings, such as non-Hilbert spaces, that can sometimes be more suitable. Original contributions include the extension of the fast component-by-component (CBC) construction of lattice rules that achieve the optimal convergence order (a rate of almost 1/ N , where N is the number of points, independently of dimension) to so-called “product and order dependent” (POD) weights, as seen in some recent applications. Although the paper has a strong focus on lattice rules, the function space settings are applicable to all QMC methods. Furthermore, the error analysis and construction of lattice rules can be adapted to polynomial lattice rules from the family of digital nets."
10.1016/j.laa.2011.06.047,0,False,1,D,openalex,Unbounded or bounded idempotent operators in Hilbert space,2011,Tsuyoshi Andô,Linear Algebra and its Applications,10.1016/j.laa.2011.06.047,,https://openalex.org/W2009500549,,,32,
10.1016/0024-3795(95)00199-2,0,False,1,D,openalex,Interlacing eigenvalues and graphs,1995,Willem H. Haemers,Linear Algebra and its Applications,10.1016/0024-3795(95)00199-2,,https://openalex.org/W2060493211,,,487,
10.1090/memo/1270,0,False,1,D,openalex,Nonlinear Diffusion Equations and Curvature Conditions in Metric Measure Spaces,2019,Luigi Ambrosio; Andrea Mondino; Giuseppe Savaré,Memoirs of the American Mathematical Society,10.1090/memo/1270,,https://openalex.org/W2994614884,,,109,"The aim of this paper is to provide new characterizations of the curvature dimension condition in the context of metric measure spaces ( X , d , m ) (X,\mathsf {d},\mathfrak {m}) . On the geometric side, our new approach takes into account suitable weighted action functionals which provide the natural modulus of K K -convexity when one investigates the convexity properties of N N -dimensional entropies. On the side of diffusion semigroups and evolution variational inequalities, our new approach uses the nonlinear diffusion semigroup induced by the N N -dimensional entropy, in place of the heat flow. Under suitable assumptions (most notably the quadraticity of Cheeger’s energy relative to the metric measure structure) both approaches are shown to be equivalent to the strong C D ∗ ( K , N ) \mathrm {CD}^*(K,N) condition of Bacher-Sturm."
10.1016/j.jmaa.2016.04.020,0,False,1,D,openalex,Properties of the star supremum for arbitrary Hilbert space operators,2016,Marko S. Djikić,Journal of Mathematical Analysis and Applications,10.1016/j.jmaa.2016.04.020,,https://openalex.org/W2335983739,,,13,
10.3150/07-bej5151,0,False,1,D,openalex,Inequalities for dominated martingales,2007,Adam Osękowski,Bernoulli,10.3150/07-bej5151,,https://openalex.org/W2053875467,,,26,"Let $(M_n)$, $(N_n)$ be two Hilbert-space-valued martingales adapted to some filtration $(ℱ_n)$, with corresponding difference sequences $(d_n)$, $(e_n)$, respectively. We assume that $(N_n)$ weakly dominates $(M_n)$, that is, for any convex non-decreasing function $ϕ : ℝ_+→ℝ-_+$ and any $n=1,2,…$ we have, almost surely, $\mathrm{E}(ϕ(|d_n|)|ℱ_{n−1})\leqslant\mathrm{E}(ϕ(|e_n|)|ℱ_{n−1})$. We apply the Burkholder method to show that for a convex non-decreasing function $\mathbf{Φ} : ℝ_+→ℝ_+$ satisfying some extra conditions we have, for any $n=1,2,…$, $‖M_n‖_\mathbf{Φ}≤C_\mathbf{Φ}‖N_n‖_\mathbf{Φ}$, where $‖⋅‖_\mathbf{Φ}$ denotes an Orlicz norm with respect to $\mathbf{Φ}$ and $C_\mathbf{Φ}$ is a constant which depends only on $\mathbf{Φ}$. This approach unifies and extends the classical Burkholder inequalities for subordinated martingales and the inequalities for tangent martingales. The method leads to moment inequalities for Rosenthal-type dominated martingales and variance-dominated Gaussian martingales. All the constants obtained in the moment inequalities are of optimal order."
10.1007/s00220-014-2213-8,0,False,1,E,openalex,Exponential Decay of Correlations Implies Area Law,2014,Fernando G. S. L. Brandão; Michał Horodecki,Communications in Mathematical Physics,10.1007/s00220-014-2213-8,,https://openalex.org/W2000101179,,,165,
10.3929/ethz-b-000038997,0,False,1,E,openalex,The Quantum Reverse Shannon Theorem Based on One-Shot Information Theory,2011,Mario Berta; Matthias Christandl; Renato Renner,reroDoc Digital Library,10.3929/ethz-b-000038997,,https://openalex.org/W3099674169,,,137,
10.1109/tit.2023.3272904,0,False,1,E,openalex,Quantum Differential Privacy: An Information Theory Perspective,2023,Christoph Hirche; Cambyse Rouzé; Daniel Stilck França,IEEE Transactions on Information Theory,10.1109/tit.2023.3272904,,https://openalex.org/W4372055232,,,84,"Differential privacy has been an exceptionally successful concept when it comes to providing provable security guarantees for classical computations. More recently, the concept was generalized to quantum computations. While classical computations are essentially noiseless and differential privacy is often achieved by artificially adding noise, near-term quantum computers are inherently noisy and it was observed that this leads to natural differential privacy as a feature. In this work we discuss quantum differential privacy in an information theoretic framework by casting it as a quantum divergence. A main advantage of this approach is that differential privacy becomes a property solely based on the output states of the computation, without the need to check it for every measurement. This leads to simpler proofs and generalized statements of its properties as well as several new bounds for both, general and specific, noise models. In particular, these include common representations of quantum circuits and quantum machine learning concepts. Here, we focus on the difference in the amount of noise required to achieve certain levels of differential privacy versus the amount that would make any computation useless. Finally, we also generalize the classical concepts of local differential privacy, Rényi differential privacy and the hypothesis testing interpretation to the quantum setting, providing several new properties and insights."
10.1103/physrevresearch.3.023096,0,False,1,E,openalex,Entropy of a quantum channel,2021,Gilad Gour; Mark M. Wilde,Physical Review Research,10.1103/physrevresearch.3.023096,,https://openalex.org/W2888431709,,,51,"The authors generalize the von Neumann entropy from quantum states to quantum channels, which model evolutions of quantum physical systems, and they provide a physical interpretation of a quantum channel's entropy in terms of an information-processing task called quantum channel merging."
10.1088/1367-2630/15/5/053022,0,False,1,E,openalex,Decoupling with unitary approximate two-designs,2013,Oleg Szehr; Frédéric Dupuis; Marco Tomamichel; Renato Renner,New Journal of Physics,10.1088/1367-2630/15/5/053022,,https://openalex.org/W1972704456,,,67,"Consider a bipartite system, of which one subsystem, A , undergoes a physical evolution separated from the other subsystem, R . One may ask under which conditions this evolution destroys all initial correlations between the subsystems A and R , i.e. decouples the subsystems. A quantitative answer to this question is provided by decoupling theorems , which have been developed recently in the area of quantum information theory. This paper builds on preceding work, which shows that decoupling is achieved if the evolution on A consists of a typical unitary, chosen with respect to the Haar measure, followed by a process that adds sufficient decoherence. Here, we prove a generalized decoupling theorem for the case where the unitary is chosen from an approximate two-design. A main implication of this result is that decoupling is physical, in the sense that it occurs already for short sequences of random two-body interactions, which can be modeled as efficient circuits. Our decoupling result is independent of the dimension of the R system, which shows that approximate two-designs are appropriate for decoupling even if the dimension of this system is large."
10.1109/isit.2010.5513652,0,False,1,E,openalex,Leftover Hashing against quantum side information,2010,Marco Tomamichel; Renato Renner; Christian Schaffner; Adam Smith,,10.1109/isit.2010.5513652,,https://openalex.org/W2145821789,,,40,"The Leftover Hash Lemma states that the output of a two-universal hash function applied to an input with sufficiently high entropy is almost uniformly random. In its standard formulation, the lemma refers to a notion of randomness that is (usually implicitly) defined with respect to classical side information. Here, we prove a (strictly) more general version of the Leftover Hash Lemma that is valid even if side information is represented by the state of a quantum system. Furthermore, our result applies to arbitrary δ-almost two-universal families of hash functions. The generalized Leftover Hash Lemma has applications in cryptography, e.g., for key agreement in the presence of an adversary who is not restricted to classical information processing."
10.1109/tit.2013.2295314,0,False,1,E,openalex,Smooth Max-Information as One-Shot Generalization for Mutual Information,2014,Nikola Ciganović; Normand J. Beaudry; Renato Renner,IEEE Transactions on Information Theory,10.1109/tit.2013.2295314,,https://openalex.org/W2112065886,,,60,"We study formal properties of smooth max-information, a generalization of von Neumann mutual information derived from the max-relative entropy. Recent work suggests that it is a useful quantity in one-shot channel coding, quantum rate distortion theory, and the physics of quantum many-body systems. Max-information can be defined in multiple ways. We demonstrate that different smoothed definitions are essentially equivalent (up to logarithmic terms in the smoothing parameters). These equivalence relations allow us to derive new chain rules for the max-information in terms of min- and max-entropies, thus extending the smooth entropy formalism to mutual information."
10.1007/s00220-021-04136-5,0,False,1,E,openalex,One-Shot Randomized and Nonrandomized Partial Decoupling,2021,Eyuri Wakakuwa; Yoshifumi Nakata,Communications in Mathematical Physics,10.1007/s00220-021-04136-5,,https://openalex.org/W2920887943,,,14,"Abstract We introduce a task that we call partial decoupling, in which a bipartite quantum state is transformed by a unitary operation on one of the two subsystems and then is subject to the action of a quantum channel. We assume that the subsystem is decomposed into a direct-sum-product form, which often appears in the context of quantum information theory. The unitary is chosen at random from the set of unitaries having a simple form under the decomposition. The goal of the task is to make the final state, for typical choices of the unitary, close to the averaged final state over the unitaries. We consider a one-shot scenario, and derive upper and lower bounds on the average distance between the two states. The bounds are represented simply in terms of smooth conditional entropies of quantum states involving the initial state, the channel and the decomposition. Thereby we provide generalizations of the one-shot decoupling theorem. The obtained result would lead to further development of the decoupling approaches in quantum information theory and fundamental physics."
10.1103/prxquantum.2.020325,0,False,1,E,openalex,Dimension Reduction in Quantum Key Distribution for Continuous- and Discrete-Variable Protocols,2021,Twesh Upadhyaya; Thomas van Himbeeck; Jie Lin; Norbert Lütkenhaus,PRX Quantum,10.1103/prxquantum.2.020325,,https://openalex.org/W3120248018,,,49,"We develop a method to connect the infinite-dimensional description of optical continuous-variable quantum key distribution (QKD) protocols to a finite-dimensional formulation.The secure key rates of the optical QKD protocols can then be evaluated using recently developed reliable numerical methods for key-rate calculations.We apply this method to obtain asymptotic key rates for discrete-modulated continuous-variable QKD protocols, which are of practical significance due to their experimental simplicity and potential for large-scale deployment in quantum-secured networks.Importantly, our security proof does not require the photon-number cutoff assumption relied upon in previous works.We also demonstrate that our method can provide practical advantages over the flag-state squasher when applied to discrete-variable protocols."
10.1103/physreva.86.042315,0,False,1,E,openalex,Min-entropy uncertainty relation for finite-size cryptography,2012,Nelly H. Y. Ng; Mario Berta; Stephanie Wehner,Physical Review A,10.1103/physreva.86.042315,,https://openalex.org/W2032698344,,,62,"Apart from their foundational significance, entropic uncertainty relations play a central role in proving the security of quantum cryptographic protocols. Of particular interest are therefore relations in terms of the smooth min-entropy for Bennett-Brassard 1984 (BB84) and six-state encodings. The smooth min-entropy ${H}_{\mathrm{min}}^{\ensuremath{\epsilon}}(X/B)$ quantifies the negative logarithm of the probability for an attacker $B$ to guess $X$, except with a small failure probability $\ensuremath{\epsilon}$. Previously, strong uncertainty relations were obtained which are valid in the limit of large block lengths. Here, we prove an alternative uncertainty relation in terms of the smooth min-entropy that is only marginally less strong but has the crucial property that it can be applied to rather small block lengths. This paves the way for a practical implementation of many cryptographic protocols. As part of our proof we show tight uncertainty relations for a family of R\'enyi entropies that may be of independent interest."
